startup_id,month,revenue_inr_lakhs,burn_inr_lakhs,cash_balance_inr_lakhs,runway_months,active_users,monthly_churn_rate,mom_growth_rate
S049,2025-03,2.4,4.42,19.21,9.5,71,0.0414,0.014
S049,2025-04,2.4,4.27,17.34,9.3,66,0.0463,0.0003
S049,2025-05,2.53,4.31,15.56,8.7,66,0.0443,0.052
S049,2025-06,2.8,4.26,14.1,9.6,72,0.0135,0.1063
S049,2025-07,3.04,4.19,12.95,11.3,73,0.0577,0.0869
S049,2025-08,3.08,4.09,11.94,11.8,70,0.0538,0.0137
S049,2025-09,3.06,4.05,10.95,11.1,71,0.001,-0.007
S049,2025-10,3.19,3.84,10.3,15.8,73,0.011,0.0415
S049,2025-11,3.1,3.89,9.51,12.1,68,0.0485,-0.0271
S049,2025-12,2.78,3.84,8.46,8.0,58,0.0262,-0.1045
S049,2026-01,2.85,3.74,7.57,8.5,58,0.0445,0.0268
S049,2026-02,3.12,3.72,6.97,11.6,60,0.0802,0.0926
S049,2026-03,3.0,3.67,6.56,15.9,60,0.0669,0.0456
S049,2026-04,3.15,3.74,5.97,10.2,55,0.0371,-0.0329
S049,2026-05,2.94,3.71,5.2,6.8,51,0.0399,-0.067
S049,2026-06,3.26,3.65,4.81,12.3,55,0.048,0.1092
S050,2024-07,7.21,12.46,89.48,17.1,530,0.0448,-0.0941
S050,2024-08,8.18,12.68,84.98,18.9,595,0.0332,0.1341
S050,2024-09,8.95,12.61,81.32,22.2,665,0.0049,0.0947
S050,2024-10,10.27,12.27,79.32,39.7,765,0.0042,0.1474
S050,2024-11,10.53,12.27,77.58,44.7,714,0.0565,0.0254
S050,2024-12,12.19,12.13,77.58,99.0,812,0.0426,0.1579
S050,2025-01,13.5,12.11,77.58,99.0,880,0.0383,0.1071
S050,2025-02,13.84,11.65,77.58,99.0,902,0.008,0.0252
S050,2025-03,14.06,11.43,77.58,99.0,879,0.0684,0.0158
S050,2025-04,14.73,11.55,77.58,99.0,910,0.024,0.0479
S050,2025-05,16.05,11.42,77.58,99.0,1005,0.0187,0.0895
S050,2025-06,17.65,10.87,77.58,99.0,1080,0.019,0.0999
S050,2025-07,16.0,11.02,77.58,99.0,1053,0.0328,0.0257
S050,2025-08,18.83,11.11,77.58,99.0,1062,0.028,0.04
S050,2025-09,20.39,11.43,77.58,99.0,1144,0.0416,0.0829
S050,2025-10,20.97,11.4,77.58,99.0,1154,0.0318,0.0284
S050,2025-11,22.85,11.15,77.58,99.0,1178,0.0453,0.0894
S050,2025-12,22.46,11.6,77.58,99.0,1160,0.0222,-0.0171
S050,2026-01,26.16,11.03,77.58,99.0,1314,0.0549,0.1649
S050,2026-02,30.38,10.73,77.58,99.0,1439,0.0614,0.1614
S050,2026-03,34.22,10.69,77.58,99.0,1567,0.0478,0.1263
S050,2026-04,32.6,9.99,77.58,99.0,1442,0.0366,-0.0474
S050,2026-05,35.43,9.91,77.58,99.0,1483,0.0727,0.0869
S050,2026-06,36.71,9.95,77.58,99.0,1518,0.0238,0.0362
S051,2024-07,7.88,16.26,110.1,13.1,85,0.1057,-0.0521
S051,2024-08,7.99,17.01,101.08,11.2,82,0.083,0.0146
S051,2024-09,7.33,17.6,90.81,8.8,63,0.1435,-0.0832
S051,2024-10,6.05,18.03,78.84,6.6,46,0.1042,-0.1742
S051,2024-11,5.57,17.8,66.61,5.4,37,0.1229,-0.0798
S051,2024-12,4.63,18.13,53.11,3.9,26,0.1095,-0.1681
S051,2025-01,4.99,18.0,40.11,3.1,26,0.0964,0.077
S051,2025-02,4.76,17.59,27.28,2.1,22,,-0.0465
S051,2025-03,4.83,17.73,14.38,1.1,19,0.1016,0.0159
S051,2025-04,4.49,18.16,0.71,0.1,16,0.0842,-0.071
S051,2025-05,3.92,17.82,0.0,0.0,12,0.098,-0.1275
S051,2025-06,4.34,17.75,0.0,0.0,11,0.0987,0.1069
S051,2025-07,4.32,17.98,0.0,0.0,10,0.1295,-0.0036
S051,2025-08,4.22,17.9,0.0,0.0,10,0.1038,-0.0245
S051,2025-09,4.32,18.29,0.0,0.0,10,0.0938,0.0237
S051,2025-10,4.55,18.59,0.0,0.0,10,0.0934,0.0541
S051,2025-11,4.34,19.17,0.0,0.0,10,0.0611,
S051,2025-12,4.66,19.49,0.0,0.0,10,0.1352,0.0753
S051,2026-01,4.82,19.98,0.0,0.0,10,0.0661,0.0332
S051,2026-02,4.52,19.43,0.0,0.0,10,0.0943,-0.0611
S051,2026-03,4.14,19.62,0.0,0.0,10,0.1047,-0.0839
S051,2026-04,3.69,19.98,0.0,0.0,10,0.068,-0.109
S051,2026-05,3.91,19.9,0.0,0.0,10,0.0852,0.0582
S051,2026-06,3.75,20.3,0.0,0.0,10,0.1005,-0.0395
S052,2024-07,35.26,51.61,173.15,10.6,10,0.1091,0.0362
S052,2024-08,38.95,50.3,161.8,14.3,10,0.1006,0.1047
S052,2024-09,38.89,48.77,151.92,15.4,10,0.1079,-0.0017
S052,2024-10,41.58,47.89,145.61,23.1,10,0.0885,0.0692
S052,2024-11,48.73,49.66,144.68,99.0,10,0.1178,0.1721
S052,2024-12,52.08,49.14,144.68,99.0,10,0.1247,0.0687
S052,2025-01,56.85,48.96,144.68,99.0,10,0.1003,0.0916
S052,2025-02,55.72,49.36,144.68,99.0,10,0.1591,-0.0199
S052,2025-03,62.61,50.05,144.68,99.0,10,0.1377,0.1237
S052,2025-04,62.18,50.16,144.68,99.0,10,0.1147,-0.0069
S052,2025-05,67.98,50.16,144.68,99.0,10,0.1193,0.0933
S052,2025-06,73.98,50.39,144.68,99.0,10,,0.0882
S052,2025-07,78.69,50.32,144.68,99.0,10,0.0796,
S052,2025-08,89.34,49.12,144.68,99.0,10,0.1057,0.1353
S052,2025-09,91.05,47.89,144.68,99.0,10,0.1141,
S052,2025-10,99.97,47.38,144.68,99.0,10,0.1045,0.0979
S052,2025-11,111.38,46.92,144.68,99.0,10,0.138,0.1141
S052,2025-12,114.33,47.27,144.68,99.0,10,0.1739,0.0266
S052,2026-01,126.71,47.08,144.68,99.0,10,0.1219,0.1082
S052,2026-02,130.08,46.91,144.68,99.0,10,0.0667,0.0266
S052,2026-03,136.21,47.09,144.68,99.0,10,0.079,0.0471
S052,2026-04,157.91,46.31,144.68,99.0,11,0.074,0.1593
S052,2026-05,168.34,46.0,144.68,99.0,11,0.0975,0.0661
S052,2026-06,169.66,48.47,144.68,99.0,10,0.1043,0.0078
S053,2024-07,5.91,14.55,154.05,17.8,701,0.0485,-0.0912
S053,2024-08,6.39,14.52,145.92,17.9,708,0.0635,0.0806
S053,2024-09,7.72,13.78,139.85,23.1,821,0.0249,0.2088
S053,2024-10,8.88,13.67,135.06,28.2,937,0.0281,0.1509
S053,2024-11,9.24,13.47,130.83,30.9,980,0.0064,
S053,2024-12,9.81,13.61,127.03,33.4,940,0.0698,0.0626
S053,2025-01,10.17,13.9,123.3,33.0,911,0.029,0.0358
S053,2025-02,9.78,13.95,119.14,28.6,864,0.0373,-0.0376
S053,2025-03,9.72,13.98,114.88,27.0,860,0.0126,-0.007
S053,2025-04,10.13,13.71,111.3,31.2,822,0.0627,0.0431
S053,2025-05,10.45,13.43,108.32,36.3,809,0.0682,0.0314
S053,2025-06,10.46,13.32,105.46,36.9,746,0.0687,0.0009
S053,2025-07,9.77,13.36,101.88,28.4,685,0.0378,-0.066
S053,2025-08,10.56,13.79,98.65,30.5,729,0.001,0.0802
S053,2025-09,11.4,13.44,96.6,47.2,819,0.0024,0.0796
S053,2025-10,10.74,13.31,94.03,36.7,776,0.0303,-0.0573
S053,2025-11,9.97,13.38,90.62,26.6,726,0.0137,-0.0722
S053,2025-12,9.82,13.76,86.68,22.0,677,,-0.0145
S053,2026-01,9.75,13.65,82.79,21.2,625,0.0531,-0.0074
S053,2026-02,9.41,13.87,78.33,17.6,604,0.004,-0.0344
S053,2026-03,9.7,13.89,74.14,17.7,607,0.0165,0.0304
S053,2026-04,10.28,13.6,70.83,21.4,661,0.0043,0.06
S053,2026-05,10.99,14.04,67.78,22.3,665,0.0472,0.0692
S053,2026-06,11.49,13.71,65.57,29.6,695,0.001,0.0457
S054,2024-07,4.42,6.64,31.81,14.3,233,0.0504,0.1043
S054,2024-08,5.0,6.6,30.21,18.9,249,0.1021,0.1314
S054,2024-09,5.63,6.55,29.3,32.1,277,0.0283,0.1259
S054,2024-10,6.76,6.55,29.3,99.0,320,0.0385,
S054,2024-11,7.04,6.42,29.3,99.0,327,0.027,
S054,2024-12,7.04,6.66,29.3,99.0,306,0.0803,-0.0006
S054,2025-01,7.36,6.69,29.3,99.0,302,0.0452,0.046
S054,2025-02,8.32,6.73,29.3,99.0,326,0.0703,0.1306
S054,2025-03,9.07,7.01,29.3,99.0,325,0.0815,0.0898
S054,2025-04,9.49,7.11,29.3,99.0,300,0.0982,
S054,2025-05,10.18,7.0,29.3,99.0,309,0.0669,0.0721
S054,2025-06,11.26,6.92,29.3,99.0,318,0.0751,0.1066
S054,2025-07,14.15,6.97,29.3,99.0,391,0.0615,0.2568
S054,2025-08,16.27,7.23,29.3,99.0,411,0.12,0.1494
S054,2025-09,16.75,7.22,29.3,99.0,394,0.0724,0.0299
S054,2025-10,19.12,7.23,29.3,99.0,420,0.0977,0.1411
S054,2025-11,18.69,7.0,29.3,99.0,388,0.0535,
S054,2025-12,19.88,6.92,29.3,99.0,376,0.0923,0.0638
S054,2026-01,22.0,6.95,29.3,99.0,357,0.1129,0.0723
S054,2026-02,25.77,6.88,29.3,99.0,415,0.0514,0.2089
S054,2026-03,33.01,7.02,29.3,99.0,504,0.0903,0.2812
S054,2026-04,33.03,7.08,29.3,99.0,488,0.0783,0.0005
S054,2026-05,34.57,7.04,29.3,99.0,490,0.055,0.0467
S054,2026-06,37.16,6.89,29.3,99.0,491,0.0873,0.0749
S055,2024-07,14.52,32.74,8.2,0.4,119,0.0963,0.1054
S055,2024-08,16.73,31.84,0.0,0.0,124,0.0925,0.1518
S055,2024-09,18.04,32.15,0.0,0.0,128,0.0659,0.0784
S055,2024-10,18.14,32.79,0.0,0.0,118,0.0731,0.0056
S055,2024-11,18.31,32.31,0.0,0.0,113,0.0482,
S055,2024-12,21.26,32.1,0.0,0.0,125,0.0628,0.1614
S055,2025-01,23.47,33.26,0.0,0.0,127,0.1022,0.1037
S055,2025-02,26.98,33.07,0.0,0.0,140,0.0849,0.1498
S055,2025-03,26.91,33.61,0.0,0.0,128,0.0842,-0.0027
S055,2025-04,28.59,33.61,0.0,0.0,125,0.0855,0.0623
S055,2025-05,30.11,32.23,0.0,0.0,122,0.0719,0.0533
S055,2025-06,33.26,33.4,0.0,0.0,124,0.0741,0.1045
S055,2025-07,35.01,33.4,0.0,99.0,121,0.0981,0.0526
S055,2025-08,40.09,33.95,0.0,99.0,134,0.0808,0.1451
S055,2025-09,43.06,33.92,0.0,99.0,131,0.1123,0.0742
S055,2025-10,41.39,33.82,0.0,99.0,110,0.1036,-0.039
S055,2025-11,47.2,33.98,0.0,99.0,112,0.11,0.1405
S055,2025-12,54.53,33.99,0.0,99.0,123,0.1217,0.1552
S055,2026-01,64.77,34.21,0.0,99.0,132,0.1328,0.1878
S055,2026-02,67.42,34.09,0.0,99.0,127,0.1016,0.041
S055,2026-03,69.31,33.24,0.0,99.0,123,0.0795,0.028
S055,2026-04,78.68,33.23,0.0,99.0,136,0.0697,0.1352
S055,2026-05,81.13,34.0,0.0,99.0,131,0.1011,0.0311
S055,2026-06,86.71,33.8,0.0,99.0,128,0.0875,0.0688
S056,2024-07,4.57,8.76,171.12,40.9,178,0.098,0.0598
S056,2024-08,4.99,8.78,167.33,44.2,175,0.1114,0.0918
S056,2024-09,5.83,9.2,163.96,48.6,187,0.1115,0.1667
S056,2024-10,6.44,8.97,161.43,63.8,186,0.101,0.1054
S056,2024-11,7.08,8.81,159.69,91.9,182,0.0905,0.0985
S056,2024-12,7.06,8.85,157.9,88.2,172,0.08,-0.0025
S056,2025-01,7.13,8.9,156.13,88.2,162,0.0821,0.0107
S056,2025-02,6.96,8.8,154.3,84.1,149,0.0804,-0.0242
S056,2025-03,7.63,8.55,153.37,99.0,148,0.0933,0.0956
S056,2025-04,8.58,8.74,153.2,99.0,160,0.0685,0.1249
S056,2025-05,8.74,8.67,153.2,99.0,154,0.098,0.0185
S056,2025-06,8.8,8.79,153.2,99.0,141,0.0739,0.0077
S056,2025-07,9.42,8.77,153.2,99.0,149,0.0407,0.0696
S056,2025-08,8.85,8.72,153.2,99.0,129,0.1239,-0.0605
S056,2025-09,9.25,8.44,153.2,99.0,122,0.1232,0.0461
S056,2025-10,9.61,8.31,153.2,99.0,116,0.083,0.0385
S056,2025-11,10.45,8.19,153.2,99.0,118,0.0886,0.0868
S056,2025-12,10.23,8.11,153.2,99.0,109,0.0639,-0.0211
S056,2026-01,9.73,8.23,153.2,99.0,93,0.0711,-0.0485
S056,2026-02,10.18,8.48,153.2,99.0,84,0.1116,0.0461
S056,2026-03,10.05,8.39,153.2,99.0,70,0.1421,-0.0127
S056,2026-04,10.17,8.62,153.2,99.0,65,0.1013,0.012
S056,2026-05,10.42,8.58,153.2,99.0,58,0.1237,0.0243
S056,2026-06,11.83,8.62,153.2,99.0,61,0.0766,0.1353
S057,2024-07,12.55,22.85,0.0,0.0,43,,0.0637
S057,2024-08,12.78,22.16,0.0,0.0,41,0.0718,0.0185
S057,2024-09,15.56,22.35,0.0,0.0,45,0.1017,0.2176
S057,2024-10,19.05,21.45,0.0,0.0,53,0.06,0.2239
S057,2024-11,19.01,20.99,0.0,0.0,50,0.0484,-0.002
S057,2024-12,22.42,20.93,0.0,99.0,53,0.0608,0.1796
S057,2025-01,25.17,21.2,0.0,99.0,58,0.0361,0.1224
S057,2025-02,27.83,21.55,0.0,99.0,60,0.0556,0.1059
S057,2025-03,29.7,22.04,0.0,99.0,59,0.091,0.067
S057,2025-04,34.32,20.93,0.0,99.0,62,0.0859,0.1555
S057,2025-05,41.19,20.42,0.0,99.0,72,0.053,0.2004
S057,2025-06,46.71,20.17,0.0,99.0,77,0.0775,0.1339
S057,2025-07,52.22,19.95,0.0,99.0,82,0.0802,0.1179
S057,2025-08,53.3,19.56,0.0,99.0,77,0.0706,0.0208
S057,2025-09,52.57,19.92,0.0,99.0,74,0.0255,-0.0139
S057,2025-10,59.92,19.97,0.0,99.0,78,0.0623,0.1399
S057,2025-11,66.81,19.52,0.0,99.0,82,0.0754,0.115
S057,2025-12,73.72,19.21,0.0,99.0,82,0.1108,0.1034
S057,2026-01,79.44,19.25,0.0,99.0,84,0.0546,0.0776
S057,2026-02,98.33,18.9,0.0,99.0,98,0.0685,0.2379
S057,2026-03,101.48,19.0,0.0,99.0,96,0.0708,0.032
S057,2026-04,115.99,19.29,0.0,99.0,106,0.0517,0.143
S057,2026-05,131.56,18.83,0.0,99.0,111,0.0637,0.1343
S057,2026-06,149.26,19.03,0.0,99.0,115,0.0987,0.1345
S058,2024-07,6.82,11.58,227.33,47.8,127,0.0973,0.0236
S058,2024-08,7.46,11.42,223.38,56.5,132,0.0673,0.0942
S058,2024-09,8.09,11.56,219.9,63.3,128,0.1057,0.0834
S058,2024-10,9.12,11.28,217.75,99.0,128,0.1211,0.1275
S058,2024-11,10.19,11.0,216.94,99.0,138,0.0766,0.1172
S058,2024-12,10.46,11.45,215.95,99.0,134,0.0795,0.0267
S058,2025-01,11.51,11.52,215.93,99.0,140,0.0511,0.1
S058,2025-02,14.0,11.41,215.93,99.0,146,0.0824,0.1476
S058,2025-03,13.78,11.63,215.93,99.0,148,0.054,0.0435
S058,2025-04,14.97,11.54,215.93,99.0,149,0.074,0.0865
S058,2025-05,15.74,11.72,215.93,99.0,152,0.071,0.0517
S058,2025-06,17.22,11.55,215.93,99.0,154,0.0991,0.0938
S058,2025-07,16.82,11.27,215.93,99.0,135,0.0773,-0.0234
S058,2025-08,20.2,11.43,215.93,99.0,151,0.0794,0.2012
S058,2025-09,21.0,10.94,215.93,99.0,157,0.045,0.0398
S058,2025-10,24.58,10.78,215.93,99.0,171,0.0978,0.1702
S058,2025-11,27.36,10.44,215.93,99.0,188,0.0435,0.1133
S058,2025-12,26.19,10.38,215.93,99.0,166,0.0723,-0.043
S058,2026-01,28.67,10.21,215.93,99.0,169,0.0875,0.0947
S058,2026-02,34.45,9.9,215.93,99.0,192,,0.2017
S058,2026-03,36.53,9.6,215.93,99.0,186,0.1048,0.0604
S058,2026-04,36.52,9.66,215.93,99.0,166,0.1137,-0.0002
S058,2026-05,39.29,9.93,215.93,99.0,175,0.0602,0.0757
S058,2026-06,44.56,9.72,215.93,99.0,186,0.0663,0.1342
S059,2024-07,6.27,14.1,27.16,3.5,567,0.065,0.0401
S059,2024-08,6.8,13.77,20.2,2.9,582,0.0548,0.0848
S059,2024-09,6.79,13.87,13.12,1.9,556,0.0448,-0.0015
S059,2024-10,7.16,14.21,6.07,0.9,552,0.0677,0.0538
S059,2024-11,7.03,14.32,0.0,0.0,494,0.0624,-0.0182
S059,2024-12,7.24,14.03,0.0,0.0,482,0.0295,0.0302
S059,2025-01,7.12,13.7,0.0,0.0,469,0.0113,-0.0171
S059,2025-02,6.88,13.62,0.0,0.0,453,0.0452,-0.0336
S059,2025-03,7.06,13.44,0.0,0.0,456,0.0565,0.0269
S059,2025-04,7.44,13.03,0.0,0.0,460,0.0383,0.0532
S059,2025-05,7.21,12.83,0.0,0.0,430,0.0585,-0.0306
S059,2025-06,7.57,12.71,0.0,0.0,436,0.0251,0.05
S059,2025-07,7.3,12.36,0.0,0.0,379,0.0806,-0.0354
S059,2025-08,7.54,11.9,0.0,0.0,367,0.071,0.0328
S059,2025-09,8.2,11.6,0.0,0.0,382,0.0465,0.0866
S059,2025-10,8.09,11.48,0.0,0.0,358,0.0513,-0.0133
S059,2025-11,7.05,11.68,0.0,0.0,276,0.115,-0.1284
S059,2025-12,6.54,11.4,0.0,0.0,241,0.0701,-0.0723
S059,2026-01,6.4,11.54,0.0,0.0,237,0.0165,-0.0212
S059,2026-02,6.47,11.27,0.0,0.0,235,0.0291,0.0101
S059,2026-03,6.98,11.19,0.0,0.0,247,0.0408,
S059,2026-04,7.72,11.25,0.0,0.0,264,0.0686,0.1051
S059,2026-05,7.9,11.04,0.0,0.0,262,0.0229,
S059,2026-06,7.35,11.16,0.0,0.0,227,0.0738,-0.0705
S060,2024-07,9.17,25.46,47.04,2.9,747,0.1297,0.0497
S060,2024-08,8.74,26.04,29.74,1.7,671,0.1154,-0.0467
S060,2024-09,8.91,26.85,11.8,0.7,627,0.0664,0.0197
S060,2024-10,9.53,25.83,0.0,0.0,628,0.0997,0.0693
S060,2024-11,9.96,25.76,0.0,0.0,606,0.0946,0.0457
S060,2024-12,10.46,25.35,0.0,0.0,588,0.111,0.0502
S060,2025-01,10.49,25.3,0.0,0.0,535,0.1133,0.0022
S060,2025-02,11.2,24.71,0.0,0.0,521,0.093,0.0683
S060,2025-03,10.77,23.75,0.0,0.0,498,0.0385,-0.0386
S060,2025-04,9.93,24.42,0.0,0.0,401,0.1184,-0.0776
S060,2025-05,10.46,24.56,0.0,0.0,393,0.0816,0.0526
S060,2025-06,10.0,24.81,0.0,0.0,344,0.0893,-0.0432
S060,2025-07,10.08,24.79,0.0,0.0,301,0.1368,
S060,2025-08,10.97,24.96,0.0,0.0,288,0.132,0.0887
S060,2025-09,11.6,24.85,0.0,0.0,288,0.0438,0.0574
S060,2025-10,12.19,25.03,0.0,0.0,284,0.0777,0.0505
S060,2025-11,12.74,24.94,0.0,0.0,269,0.1182,0.0458
S060,2025-12,12.92,24.61,0.0,0.0,244,0.1244,0.0135
S060,2026-01,12.05,24.65,0.0,0.0,205,0.0806,-0.0673
S060,2026-02,11.76,24.59,0.0,0.0,177,0.1111,-0.0235
S060,2026-03,11.69,24.27,0.0,0.0,145,0.1245,-0.0063
S060,2026-04,11.65,24.95,0.0,0.0,133,0.1139,-0.0029
S060,2026-05,10.41,24.26,0.0,0.0,109,0.1139,-0.1065
S060,2026-06,9.86,23.99,0.0,0.0,88,0.1116,-0.0529
S061,2024-07,19.32,49.48,0.0,0.0,124,0.0244,0.0696
S061,2024-08,20.33,48.8,0.0,0.0,130,0.0234,0.0526
S061,2024-09,22.14,50.5,0.0,0.0,138,0.0275,0.0889
S061,2024-10,22.99,51.21,0.0,0.0,145,0.0077,0.0382
S061,2024-11,20.28,53.24,0.0,0.0,123,0.0062,-0.1179
S061,2024-12,19.76,51.08,0.0,0.0,120,0.001,-0.0257
S061,2025-01,22.61,51.6,0.0,0.0,134,0.0097,0.1443
S061,2025-02,22.17,50.93,0.0,0.0,131,0.001,-0.0195
S061,2025-03,22.59,50.69,0.0,0.0,135,0.001,0.0189
S061,2025-04,22.95,49.17,0.0,0.0,137,0.0057,0.0163
S061,2025-05,21.29,48.69,0.0,0.0,123,0.0169,-0.0723
S061,2025-06,20.26,48.47,0.0,0.0,120,0.0175,-0.0487
S061,2025-07,21.97,49.62,0.0,0.0,128,0.0119,0.0844
S061,2025-08,23.81,49.63,0.0,0.0,135,0.0125,0.0839
S061,2025-09,25.5,49.61,0.0,0.0,144,0.0096,0.0709
S061,2025-10,25.98,50.19,0.0,0.0,143,0.001,0.0189
S061,2025-11,23.56,50.48,0.0,0.0,126,0.001,
S061,2025-12,25.0,50.48,0.0,0.0,133,0.001,0.0457
S061,2026-01,27.85,51.88,0.0,0.0,150,0.0079,0.1303
S061,2026-02,29.23,52.31,0.0,0.0,159,0.001,0.0493
S061,2026-03,27.12,52.5,0.0,0.0,145,0.0145,
S061,2026-04,27.98,51.43,0.0,0.0,151,0.001,0.0316
S061,2026-05,27.62,49.71,0.0,0.0,147,0.001,-0.0128
S061,2026-06,30.18,49.99,0.0,0.0,160,,0.0925
S062,2024-07,5.48,8.34,72.12,25.2,1726,0.0748,0.1011
S062,2024-08,5.68,8.28,69.52,26.8,1546,0.1024,0.0363
S062,2024-09,6.27,8.19,67.61,35.3,1612,0.0918,0.1032
S062,2024-10,7.21,8.2,66.61,67.0,1731,0.0789,0.1497
S062,2024-11,8.06,8.42,66.26,99.0,1833,0.0615,0.1185
S062,2024-12,8.88,8.56,66.26,99.0,1921,0.0825,
S062,2025-01,10.37,8.64,66.26,99.0,2217,,0.168
S062,2025-02,12.35,8.62,66.26,99.0,2480,0.0504,0.1907
S062,2025-03,13.85,8.47,66.26,99.0,2618,0.0437,0.1212
S062,2025-04,14.92,8.48,66.26,99.0,2594,0.1062,0.0777
S062,2025-05,16.16,8.52,66.26,99.0,2656,0.0839,0.083
S062,2025-06,17.83,8.67,66.26,99.0,2710,0.0946,0.1035
S062,2025-07,19.6,8.81,66.26,99.0,2750,0.0638,0.0988
S062,2025-08,19.89,8.64,66.26,99.0,2544,0.0913,0.0152
S062,2025-09,22.25,8.53,66.26,99.0,2644,0.0683,0.1182
S062,2025-10,24.48,8.47,66.26,99.0,2722,0.0863,0.1004
S062,2025-11,26.78,8.19,66.26,99.0,2729,0.0995,0.0941
S062,2025-12,29.75,8.43,66.26,99.0,2820,0.0962,0.1107
S062,2026-01,32.89,8.4,66.26,99.0,2935,0.0829,0.1058
S062,2026-02,39.76,8.79,66.26,99.0,3204,0.0839,0.2086
S062,2026-03,41.7,9.08,66.26,99.0,3123,0.0925,0.0488
S062,2026-04,45.7,8.84,66.26,99.0,3053,0.1116,0.0959
S062,2026-05,52.53,8.58,66.26,99.0,3375,0.0738,0.1497
S062,2026-06,57.31,8.5,66.26,99.0,3361,0.0783,0.0909
S063,2024-07,7.9,20.81,255.69,19.8,798,0.0822,-0.0906
S063,2024-08,9.02,20.37,244.34,21.5,849,0.0948,0.1416
S063,2024-09,8.19,20.09,232.45,19.5,685,0.0767,-0.0918
S063,2024-10,7.23,19.32,220.36,18.2,552,0.0766,-0.1178
S063,2024-11,7.01,19.04,208.33,17.3,511,0.0429,-0.0305
S063,2024-12,6.29,19.43,195.19,14.9,386,0.1053,-0.1026
S063,2025-01,6.15,19.22,182.13,13.9,363,0.0679,-0.0215
S063,2025-02,6.02,19.12,169.03,12.9,310,0.131,-0.0213
S063,2025-03,6.7,19.26,156.47,12.5,324,0.0604,0.1126
S063,2025-04,6.74,18.77,144.45,12.0,308,0.0541,0.0062
S063,2025-05,6.91,19.4,131.96,10.6,302,0.0617,0.0243
S063,2025-06,6.28,19.75,118.49,8.8,271,0.037,-0.091
S063,2025-07,6.29,19.64,105.14,7.9,249,0.0654,0.0018
S063,2025-08,5.86,19.91,91.08,6.5,215,0.0717,-0.0682
S063,2025-09,6.06,19.89,77.25,5.6,222,0.0556,0.0333
S063,2025-10,6.36,19.88,63.73,4.7,226,0.0612,0.0511
S063,2025-11,6.11,19.48,50.36,3.8,195,0.1053,-0.0406
S063,2025-12,5.87,19.42,36.8,2.7,174,0.0884,-0.0391
S063,2026-01,6.25,18.88,24.18,1.9,170,0.0904,0.0651
S063,2026-02,6.32,19.28,11.22,0.9,160,0.0855,0.012
S063,2026-03,5.61,19.2,0.0,0.0,136,0.0557,-0.1124
S063,2026-04,5.98,19.03,0.0,0.0,142,,0.0661
S063,2026-05,5.81,18.52,0.0,0.0,129,0.0548,-0.0295
S063,2026-06,5.55,18.77,0.0,0.0,118,0.0275,-0.045
S064,2024-07,46.7,91.35,84.81,1.9,2365,0.0825,-0.0097
S064,2024-08,47.02,90.28,41.56,1.0,2146,0.0938,
S064,2024-09,44.92,91.71,0.0,0.0,1862,0.0847,-0.0446
S064,2024-10,42.96,92.15,0.0,0.0,1667,0.1118,-0.0436
S064,2024-11,44.43,93.71,0.0,0.0,1539,0.101,0.0341
S064,2024-12,42.03,92.85,0.0,0.0,1244,0.1142,-0.0539
S064,2025-01,43.53,93.09,0.0,0.0,1132,0.121,0.0357
S064,2025-02,39.89,92.8,0.0,0.0,956,0.0977,-0.0838
S064,2025-03,41.97,96.8,0.0,0.0,859,,0.0521
S064,2025-04,40.1,97.73,0.0,0.0,731,0.1206,-0.0444
S064,2025-05,38.04,101.57,0.0,0.0,634,0.0856,-0.0514
S064,2025-06,34.31,102.12,0.0,0.0,488,0.1381,-0.0981
S064,2025-07,33.54,99.17,0.0,0.0,444,0.1006,-0.0224
S064,2025-08,32.48,99.03,0.0,0.0,374,0.1284,-0.0317
S064,2025-09,35.46,96.98,0.0,0.0,379,0.1199,0.0917
S064,2025-10,37.9,93.85,0.0,0.0,371,0.0935,0.069
S064,2025-11,40.52,91.82,0.0,0.0,356,0.0859,0.0691
S064,2025-12,37.37,89.98,0.0,0.0,278,0.1383,-0.0777
S064,2026-01,39.0,90.46,0.0,0.0,260,0.1064,0.0436
S064,2026-02,40.95,91.19,0.0,0.0,244,0.1082,0.0499
S064,2026-03,39.07,92.72,0.0,0.0,208,0.1109,-0.046
S064,2026-04,36.25,96.79,0.0,0.0,174,0.0967,-0.072
S064,2026-05,35.29,101.06,0.0,0.0,152,0.1005,-0.0266
S064,2026-06,35.21,100.16,0.0,0.0,143,0.1085,-0.0022
S065,2024-07,7.61,15.1,104.67,14.0,3253,0.0657,0.1097
S065,2024-08,7.63,14.6,97.7,14.0,2990,0.0661,0.0029
S065,2024-09,7.94,14.54,91.11,13.8,2873,0.0778,0.0405
S065,2024-10,9.03,14.77,85.37,14.9,3255,0.0365,0.1373
S065,2024-11,9.52,14.58,80.31,15.9,3291,0.0523,0.0535
S065,2024-12,9.95,14.29,75.97,17.5,3341,0.0429,0.0456
S065,2025-01,10.56,14.4,72.13,18.8,3385,0.0589,0.0609
S065,2025-02,10.0,14.76,69.04,22.4,3573,0.0871,0.1061
S065,2025-03,13.11,15.34,66.81,30.0,3832,0.0667,0.1227
S065,2025-04,15.8,14.45,66.81,99.0,4546,0.0536,0.2051
S065,2025-05,17.84,15.15,66.81,99.0,4867,0.06,0.1293
